STN-ID,STN-NAME,DISTRICT,LAT,LON,ELEVATION (M),BEGIN-DATE,END-DATE
01RT269A,'LAUDERDALE GROUP','RATNAPURA',6.42 N,80.62 E,16.0,1955-01-01,9999-12-31
01RT269B,"'LANDSDOWN,MIDDLE DIV'",'RATNAPURA',6.67 N,80.47 E,0.0,1996-04-01,9999-12-31
01RT271A,'LELLOPITIYA ESTATE','RATNAPURA',6.68 N,80.50 E,16.0,1954-12-01,9999-12-31
01RT281A,'MADALAGAMA','RATNAPURA',6.55 N,80.53 E,16.0,1989-01-01,9999-12-31
01RT323B,'MEDABEDDA','RATNAPURA',6.65 N,80.88 E,0.0,1990-01-01,9999-12-31
01RT328B,'MEETIAGODA','RATNAPURA',6.17 N,80.08 E,0.0,1996-01-01,9999-12-31
01RT345A,'MORAHELA','RATNAPURA',6.67 N,80.67 E,0.0,1995-07-01,9999-12-31
01RT351A,'MUDUNKOTUWA','RATNAPURA',6.77 N,80.28 E,65.0,2010-01-20,9999-12-31
01RT382B,'NON PAREIL (BELIHULOYA)','RATNAPURA',6.75 N,80.78 E,0.0,1996-04-01,9999-12-31
01RT389A,'OPATA','GALLE',11.18 N,*****,0.0,1941-01-01,9999-12-31
01RT428A,'POOLE ESTATE','KEGALLE',6.87 N,80.35 E,11.0,1989-05-01,9999-12-31
01RT481B,'SOORIYAKANDA','RATNAPURA',6.43 N,80.63 E,884.0,2003-07-01,9999-12-31
01RT485E,'TELIGAMA','RATNAPURA',7.00 N,80.38 E,1111.0,1990-01-01,9999-12-31
01RT505A,'UDAWALAWE','RATNAPURA',6.42 N,80.82 E,16.0,1964-03-01,9999-12-31
01RT506A,'USWEWA','RATNAPURA',6.23 N,80.92 E,16.0,1989-01-01,9999-12-31
01RT513C,'USSANGODA DIVISION','RATNAPURA',6.77 N,80.38 E,0.0,1993-01-01,9999-12-31
01RT513C,'USSANGODA DIVISION','RATNAPURA',6.77 N,80.38 E,0.0,1993-01-01,9999-12-31
01RT533A,'WATAPOTA ESTATE','RATNAPURA',6.57 N,80.52 E,16.0,1955-01-01,1963-10-31
01RT539A,'WELLANDURA ESTATE','RATNAPURA',6.53 N,80.57 E,16.0,1955-01-01,9999-12-31
01RT539B,'WELLANDURA TEA FACTORY','RATNAPURA',6.55 N,80.57 E,0.0,1993-01-01,9999-12-31
01TC0004,'ALLAI TANK','TRINCOMALEE',8.40 N,81.32 E,6.1,1879-03-01,9999-12-31
01TC0014,'ANDANKULAM TANK','TRINCOMALEE',8.60 N,81.18 E,16.0,1890-12-01,1972-12-31
01TC0137,'GOMARANKADAWELA DSPNSRY','TRINCOMALEE',8.67 N,80.95 E,16.0,1937-01-01,1976-10-31
01TC0194,'KAL AAR','TRINCOMALEE',8.30 N,81.27 E,12.2,1941-01-01,9999-12-31
01TC0215,'KANTALAI TANK','TRINCOMALEE',8.35 N,80.98 E,76.2,1879-01-01,9999-12-31
01TC0257,'KUCHCHAVELI','TRINCOMALEE',8.82 N,81.10 E,16.0,1952-09-01,1978-09-30
01TC0349,'MORAWEWA IRRIGATION','TRINCOMALEE',8.58 N,81.00 E,16.0,1970-01-01,1987-12-31
01TC0389,'OOPAR ESTATE','TRINCOMALEE',8.47 N,81.20 E,16.0,1928-04-01,1973-12-31
01TC0395,"'PALAMPODDAR,THAMBALAGAMU'",'TRINCOMALEE',8.55 N,81.07 E,16.0,1944-02-01,9999-12-31
01TC0420,'PERIYAKULAM','TRINCOMALEE',8.65 N,81.18 E,16.0,1876-01-01,1985-12-31
01TC0433,'PULMODDAI','TRINCOMALEE',8.95 N,80.98 E,16.0,1952-01-01,1977-12-31
01TC0498,'TIRIYAI','TRINCOMALEE',8.87 N,81.02 E,16.0,1943-03-01,1968-12-31
01TC0499,'TRINCOMALEE AGRICULTURE','TRINCOMALEE',8.60 N,81.22 E,16.0,1966-10-01,1983-12-31
01TC065A,'CHINA BAY','TRINCOMALEE',8.57 N,81.18 E,0.0,1960-11-01,1984-12-31
01TC176A,'ILLAKANTAI','TRINCOMALEE',8.47 N,81.33 E,16.0,1956-08-01,1991-04-30
01TC215A,'KANTALAI-SUGAR RES.INST.','TRINCOMALEE',8.43 N,81.07 E,16.0,1989-02-01,9999-12-31
01TC223A,'KARUMBURAPIDDI','TRINCOMALEE',8.73 N,81.15 E,1.0,1989-01-01,1990-05-31
01TC260A,'KUMBURUPIDDI SALTERN','TRINCOMALEE',8.73 N,81.15 E,16.0,1981-01-01,9999-12-31
01TC367A,'NILAVELLI','TRINCOMALEE',8.67 N,81.20 E,16.0,1967-03-01,1990-05-31
01TC402A,'PAMBURUGASWEWA','TRINCOMALEE',8.75 N,80.90 E,16.0,1956-01-01,1976-12-31
01TC405A,'PANKULAM','TRINCOMALEE',8.63 N,81.05 E,16.0,1949-01-01,1963-12-31
01TC511B,'UPPUVELI','TRINCOMALEE',8.62 N,81.22 E,16.0,1965-01-01,1974-12-31
01VA0063,'CHEDDIKULAM','VAVUNIYA',8.67 N,80.30 E,16.0,1951-06-01,1989-11-30
01VA0203,'KANAKARAYANKULAM','VAVUNIYA',9.05 N,80.52 E,32.0,1927-01-01,9999-12-31
01VA0355,'MURIKANDY','VAVUNIYA',9.28 N,80.40 E,16.0,1951-06-01,1971-12-31
01VA0371,'NEDUNKERNY','VAVUNIYA',9.07 N,80.67 E,16.0,1894-01-01,1971-10-31
01VA0386,'OMANTAI','VAVUNIYA',8.87 N,80.50 E,16.0,1951-06-01,1977-07-31
01VA0432,'PULIYANKULAM REST HOUSE','VAVUNIYA',8.95 N,80.52 E,16.0,1921-09-01,1976-08-31
01VA0439,'PUVARASANKULAM FOREST','VAVUNIYA',8.75 N,80.37 E,16.0,1939-01-01,1968-12-31
01VA0517,'VAVUNIYA AGRICULTURE','VAVUNIYA',8.77 N,80.48 E,16.0,1927-04-01,9999-12-31
01VA0518,'VAVUNIYA P.W.D.','VAVUNIYA',8.75 N,80.50 E,16.0,1879-01-01,9999-12-31
01VA250A,'KOKKILAY','VAVUNIYA',9.00 N,80.95 E,16.0,1956-11-01,1984-11-30
01VA414A,'PAVATKULAM','VAVUNIYA',8.68 N,80.43 E,16.0,1955-11-01,9999-12-31
01VA436B,'PUTHUKUDIRIPPU','MULLAITIVU',9.32 N,80.70 E,16.0,1956-12-01,1963-12-31
01VA509A,'UNCHALKADY','VAVUNIYA',8.97 N,80.65 E,16.0,1957-01-01,1966-12-31
01XX0081,'DEIYANDARA','UNKNOWN',11.18 N,11.18 E,16.0,1951-01-01,1957-12-31
01XX0092,'DIWULANA','UNKNOWN',7.47 N,81.60 E,16.0,1879-01-01,1920-12-31
01XX0116,'FIGLAND','UNKNOWN',11.18 N,11.18 E,16.0,1949-01-01,1956-12-31
01XX0241,'KILIVEDDY','TRINCOMALEE',8.35 N,81.28 E,16.0,1951-01-01,1953-12-31
01XX0278,'LECCOMBE ESTATE','KANDY',6.87 N,80.53 E,16.0,1902-02-01,1963-12-31
01XX0323,'MEDAGAMA','BADULLA',7.03 N,81.28 E,16.0,1906-04-01,1963-09-30
01XX0352,'MUDUMPITA','UNKNOWN',7.47 N,80.33 E,16.0,1950-07-01,1977-03-31
01XX0457,'RUGAM TANK','BATTICALOA',7.67 N,81.48 E,16.0,1868-10-17,1972-12-31
01XX0473,'ST.ANNES ESTATE','PUTTALAM',8.08 N,79.73 E,16.0,1952-01-01,1954-12-31
01XX0486,'TALDENA AGRICULTURE','HAMBANTOTA',7.08 N,81.05 E,16.0,1947-01-01,1953-12-31
01XX0513,'URUGALA','KANDY',7.28 N,80.82 E,16.0,1938-01-01,1961-05-31
01XX0530,'WARAHENA GROUP','UNKNOWN',11.18 N,11.18 E,16.0,1951-01-01,1964-12-31
01XX0549,'YAKALA','GAMPAHA',7.10 N,80.05 E,16.0,1948-01-01,1954-12-31
01XX157A,'HEMBARAWA','BADULLA',7.52 N,80.98 E,16.0,1953-10-01,1966-10-31
01XX176B,'ILLUKTENNE SCHOOL','UNKNOWN',7.17 N,80.93 E,16.0,1931-01-01,1940-12-31
01XX253A,'KORAKEWA-PALUGAMA','UNKNOWN',11.18 N,11.18 E,16.0,1938-02-01,1963-06-30
01XX328A,'MELFORT','KANDY',6.12 N,80.63 E,1040.0,1991-04-01,9999-12-31
01XX356B,'MUWAPITIYA','KEGALLE',7.32 N,80.40 E,16.0,1964-01-01,1967-03-31
01XX359A,'NADUMODARE','TRINCOMALEE',8.17 N,81.22 E,16.0,1964-06-15,1976-05-31
01XX425A,'POLGAHENA ESTATE','UNKNOWN',11.18 N,11.18 E,16.0,1969-01-01,1978-12-31
01XX433A,'PULUKUNAVI','BATTICALOA',7.55 N,81.63 E,16.0,1908-12-01,1992-07-31
01XX436A,'PUTHUMURIPPU','UNKNOWN',11.18 N,11.18 E,16.0,1956-01-01,1958-09-30
01XX466A,'SELLANKANDAL','PUTTALAM',8.03 N,79.88 E,16.0,1958-05-01,1981-12-31
01XX481a,'SURIYAWEWA','HAMBANTOTA',6.32 N,80.00 E,200.0,1965-01-01,1965-01-01
01XX481A,'SURIYAWEWA','HAMBANTOTA',6.32 N,80.00 E,200.0,1965-01-01,9999-12-31
01XX481A,'SURIYAWEWA','HAMBANTOTA',6.32 N,80.00 E,200.0,1965-01-01,9999-01-01
01XX487A,'TAMPALAKAMAM','TRINCOMALEE',8.50 N,81.10 E,16.0,1951-01-01,1953-12-31
01XX504B,'UDAMATTALA','UNKNOWN',11.18 N,11.18 E,16.0,1954-07-01,1963-12-31
02043410,"'VAVUNIYA, AGMET'",'VAVUNIYA',8.75 N,80.50 E,106.0,1997-01-01,9999-12-31
02043422,"'MAHA ILLUPPALLAMA, AGMET'",'ANURADHAPURA',8.12 N,80.47 E,137.8,1975-09-01,9999-12-31
02043424,"'PUTTALAM, AGMET'",'PUTTALAM',8.03 N,79.83 E,2.1,1993-02-09,9999-12-31
02043441,"'KURUNEGALA, AGMET'",'KURUNEGALA',7.47 N,80.37 E,116.0,1993-04-01,9999-12-31
02043466,"'COLOMBO, AGROMET'",'COLOMBO',6.90 N,79.87 E,7.3,1976-01-01,9999-12-31
02043486,"'RATNAPURA,AGMET'",'RATNAPURA',6.68 N,80.40 E,34.4,1994-10-01,9999-12-31
02AN0019,"'MARADANKADAWALA,AGMET'",'ANURADHAPURA',8.13 N,80.55 E,0.0,1987-02-26,9999-12-31
02BD0007,"'BANDARAWELA,AGMET'",'BADULLA',6.83 N,80.98 E,0.0,1975-03-14,9999-12-31
02BD0016,"'GIRANDURUKOTTE,AGMET'",'BADULLA',7.40 N,81.08 E,292.0,1976-04-02,9999-12-31
02BD0025,"'PASSARA,AGMET'",'BADULLA',6.92 N,81.13 E,96.0,1990-01-01,9999-12-31
02BD0030,"'ULHITIYA,AGMET'",'BADULLA',7.42 N,81.05 E,0.0,1992-05-11,9999-12-31
02GL0018,"'KOTTAWA,AGMET'",'GALLE',6.08 N,80.32 E,18.0,1976-05-14,9999-12-31
02HT0009,"'ANGUNAKOLAPELESSA,AGMET'",'HAMBANTOTA',6.17 N,80.88 E,0.0,1975-01-01,9999-12-31
02HT0040,'WEERAWILA AGMET','HAMBANTOTA',6.28 N,81.23 E,0.0,1996-07-10,9999-12-31
02JF0011,"'THIRUNALVALI,AGMET'",'JAFFNA',9.68 N,80.03 E,3.0,1975-06-25,9999-12-31
02KG0014,"'BATALAGODA,AGMET'",'KURUNEGALA',7.52 N,80.45 E,0.0,1976-01-01,9999-12-31
02KG0021,"'MAKANDURA,AGMET'",'KURUNEGALA',7.32 N,79.97 E,0.1,1989-04-02,9999-12-31
02KG0038,"'MAHAWA, AGMET'",'KURUNEGALA',7.82 N,80.28 E,0.0,1996-07-02,9999-12-31
02KT0005,"'AGALAWATTA,AGMET'",'KALUTARA',6.53 N,80.15 E,0.0,1978-01-01,9999-12-31
02KT0015,"'BOMBUWELA,AGMET'",'KALUTARA',6.57 N,80.02 E,0.0,1976-02-22,9999-12-31
02KY0002,"'PERADENIYA,AGMET'",'KANDY',7.25 N,80.60 E,488.0,1974-09-15,9999-12-31
02KY0003,"'KUNDASALE,AGMET'",'KANDY',7.27 N,80.68 E,0.0,1974-11-07,9999-12-31
02KY0028,"'KOTMALE,AGMET'",'KANDY',7.08 N,80.58 E,716.0,1991-07-30,9999-12-31
02KY0029,"'RANDENIGALA,AGMET'",'KANDY',7.22 N,80.93 E,0.0,1991-07-30,9999-12-31
02KY0032,"'VICTORIA,AGMET'",'KANDY',7.20 N,80.83 E,488.0,1992-07-01,9999-12-31
02KY0033,'POLGOLLA AGMET','KANDY',7.32 N,80.65 E,440.8,1994-01-01,9999-12-31
02MG0039,'MONERAGAGALA AGMET','MONARAGALA',6.87 N,81.35 E,146.0,1996-07-02,9999-12-31
02ML0017,"'MATALE,AGMET'",'MATALE',7.47 N,80.62 E,357.0,1976-07-09,9999-12-31
02MT0023,"'DENIYAYA,AGMET'",'MATARA',6.33 N,80.55 E,250.0,1989-12-01,9999-12-31
02NE0006,"'SITA ELIYA,AGMET'",'NUWARA ELIYA',6.93 N,80.80 E,1860.0,1975-02-17,9999-12-31
02NE0020,"'NORWOOD,AGMET'",'NUWARA ELIYA',6.83 N,80.62 E,1090.0,1989-09-21,9999-12-31
02NE0024,"'TALAWAKELLE,AGMET'",'NUWARA ELIYA',6.93 N,80.67 E,1500.0,1989-01-01,9999-12-31
02PL0026,"'ARALAGANWILA,AGMET'",'POLONNARUWA',7.68 N,81.18 E,0.0,1990-01-01,9999-12-31
02PL0042,"'MADURU OYA, AGMET'",'POLONNARUWA',7.80 N,81.13 E,16.0,1997-01-01,1999-12-31
02PU0012,"'LUNUWILA,AGMET'",'PUTTALAM',7.33 N,79.87 E,30.0,1975-10-01,9999-12-31
02PU0013,"'ELUVANKULAMA,AGMET'",'PUTTALAM',8.27 N,79.85 E,100.0,1975-09-29,9999-12-31
02PU0027,"'AMBEKELLE,AGMET'",'PUTTALAM',7.68 N,79.88 E,0.0,1990-01-01,9999-12-31
02PU0037,'RATHMALAGARA AGMET','PUTTALAM',7.55 N,79.90 E,28.0,1996-01-01,9999-12-31
02RT0004,"'RATNAPURA,AGMET'",'RATNAPURA',6.68 N,80.40 E,0.0,1975-10-01,9999-12-31
02RT0022,"'SEVANAGALA,AGMET'",'RATNAPURA',6.33 N,80.85 E,77.0,1989-01-01,9999-12-31
02RT0031,"'UDAWALAWE,AGMET'",'RATNAPURA',6.42 N,80.82 E,0.0,1992-09-01,9999-12-31
02TC0010,"'KANTALE,AGMET'",'TRINCOMALEE',8.38 N,81.05 E,0.0,1975-05-09,9999-12-31
